id,label
65596,3
65597,4
65598,7
65599,5
65600,6
65601,2
65602,0
65603,1
65604,1
65605,8
65606,4
65607,1
65608,5
65609,6
65610,2
65611,4
65612,7
65613,6
65614,8
65615,4
65616,9
65617,0
65618,9
65619,2
65620,6
65621,3
65622,4
65623,3
65624,7
65625,3
65626,3
65627,4
65628,5
65629,9
65630,5
65631,2
65632,1
65633,3
65634,9
65635,9
65636,6
65637,3
65638,9
65639,4
65640,6
65641,4
65642,3
65643,2
65644,9
65645,0
65646,9
65647,1
65648,0
65649,0
65650,0
65651,9
65652,5
65653,3
65654,0
65655,8
65656,5
65657,3
65658,1
65659,5
65660,1
65661,0
65662,0
65663,5
65664,6
65665,4
65666,8
65667,9
65668,5
65669,7
65670,1
65671,3
65672,9
65673,7
65674,9
65675,7
65676,2
65677,6
65678,1
65679,2
65680,7
65681,8
65682,5
65683,7
65684,0
65685,2
65686,7
65687,5
65688,3
65689,5
65690,2
65691,1
65692,8
65693,5
65694,6
65695,5
65696,9
65697,9
65698,4
65699,7
65700,2
65701,2
65702,1
65703,8
65704,1
65705,1
65706,4
65707,2
65708,7
65709,1
65710,3
65711,4
65712,7
65713,4
65714,4
65715,0
65716,7
65717,1
65718,4
65719,2
65720,8
65721,2
65722,3
65723,1
65724,1
65725,9
65726,4
65727,2
65728,1
65729,8
65730,1
65731,2
65732,2
65733,4
65734,8
65735,5
65736,3
65737,2
65738,1
65739,5
65740,6
65741,1
65742,4
65743,5
65744,9
65745,2
65746,2
65747,0
65748,3
65749,6
65750,4
65751,9
65752,3
65753,8
65754,3
65755,9
65756,2
65757,3
65758,3
65759,5
65760,7
65761,1
65762,5
65763,4
65764,1
65765,4
65766,0
65767,8
65768,1
65769,2
65770,6
65771,7
65772,7
65773,4
65774,7
65775,9
65776,1
65777,8
65778,1
65779,2
65780,3
65781,7
65782,2
65783,4
65784,5
65785,0
65786,9
65787,9
65788,2
65789,7
65790,0
65791,1
65792,4
65793,9
65794,4
65795,5
65796,8
65797,9
65798,8
65799,0
65800,7
65801,1
65802,6
65803,0
65804,4
65805,0
65806,1
65807,5
65808,4
65809,3
65810,7
65811,4
65812,0
65813,8
65814,4
65815,7
65816,5
65817,8
65818,4
65819,1
65820,7
65821,1
65822,7
65823,1
65824,5
65825,4
65826,4
65827,6
65828,4
65829,7
65830,8
65831,8
65832,5
65833,6
65834,4
65835,2
65836,1
65837,0
65838,8
65839,6
65840,0
65841,6
65842,8
65843,7
65844,1
65845,0
65846,2
65847,2
65848,4
65849,5
65850,6
65851,2
65852,2
65853,9
65854,0
65855,0
65856,2
65857,5
65858,0
65859,9
65860,2
65861,3
65862,2
65863,6
65864,6
65865,2
65866,4
65867,9
65868,1
65869,1
65870,6
65871,1
65872,8
65873,5
65874,3
65875,2
65876,4
65877,2
65878,8
65879,6
65880,2
65881,6
65882,9
65883,3
65884,7
65885,0
65886,0
65887,6
65888,2
65889,5
65890,3
65891,1
65892,9
65893,6
65894,1
65895,2
65896,3
65897,6
65898,3
65899,7
65900,3
65901,0
65902,3
65903,5
65904,7
65905,7
65906,8
65907,1
65908,8
65909,0
65910,1
65911,7
65912,2
65913,0
65914,1
65915,8
65916,1
65917,1
65918,4
65919,8
65920,1
65921,9
65922,1
65923,0
65924,3
65925,7
65926,5
65927,4
65928,8
65929,8
65930,0
65931,2
65932,9
65933,9
65934,9
65935,7
65936,3
65937,2
65938,6
65939,8
65940,6
65941,4
65942,2
65943,6
65944,2
65945,3
65946,0
65947,5
65948,6
65949,2
65950,3
65951,1
65952,8
65953,5
65954,2
65955,8
65956,2
65957,0
65958,1
65959,9
65960,6
65961,5
65962,9
65963,2
65964,8
65965,3
65966,6
65967,7
65968,3
65969,9
65970,8
65971,5
65972,7
65973,9
65974,9
65975,5
65976,2
65977,3
65978,7
65979,8
65980,6
65981,0
65982,9
65983,3
65984,7
65985,8
65986,0
65987,4
65988,1
65989,0
65990,3
65991,2
65992,3
65993,2
65994,5
65995,8
65996,8
65997,3
65998,8
65999,0
66000,4
66001,3
66002,8
66003,2
66004,4
66005,4
66006,5
66007,4
66008,3
66009,5
66010,4
66011,8
66012,3
66013,9
66014,5
66015,7
66016,9
66017,6
66018,0
66019,6
66020,9
66021,3
66022,6
66023,3
66024,9
66025,1
66026,4
66027,7
66028,8
66029,2
66030,9
66031,9
66032,9
66033,8
66034,1
66035,1
66036,5
66037,6
66038,1
66039,6
66040,5
66041,5
66042,8
66043,9
66044,7
66045,5
66046,7
66047,6
66048,4
66049,4
66050,0
66051,8
66052,9
66053,5
66054,7
66055,8
66056,4
66057,1
66058,3
66059,2
66060,6
66061,2
66062,3
66063,3
66064,4
66065,5
66066,7
66067,7
66068,0
66069,9
66070,1
66071,1
66072,3
66073,7
66074,6
66075,1
66076,1
66077,0
66078,0
66079,5
66080,4
66081,1
66082,6
66083,8
66084,1
66085,9
66086,6
66087,1
66088,6
66089,7
66090,2
66091,3
66092,6
66093,2
66094,1
66095,7
66096,8
66097,1
66098,4
66099,5
66100,1
66101,5
66102,4
66103,3
66104,6
66105,8
66106,2
66107,5
66108,0
66109,1
66110,0
66111,3
66112,2
66113,2
66114,0
66115,9
66116,2
66117,4
66118,3
66119,9
66120,6
66121,7
66122,6
66123,6
66124,9
66125,9
66126,8
66127,5
66128,3
66129,0
66130,5
66131,9
66132,8
66133,6
66134,6
66135,0
66136,3
66137,8
66138,1
66139,4
66140,5
66141,8
66142,6
66143,0
66144,5
66145,0
66146,1
66147,8
66148,2
66149,3
66150,5
66151,3
66152,5
66153,1
66154,9
66155,2
66156,8
66157,9
66158,2
66159,6
66160,1
66161,2
66162,9
66163,0
66164,5
66165,6
66166,8
66167,0
66168,8
66169,2
66170,9
66171,6
66172,0
66173,8
66174,5
66175,4
66176,8
66177,7
66178,6
66179,6
66180,1
66181,0
66182,7
66183,7
66184,2
66185,3
66186,7
66187,1
66188,4
66189,6
66190,3
66191,6
66192,9
66193,4
66194,1
66195,1
66196,1
66197,3
66198,5
66199,8
66200,5
66201,5
66202,6
66203,5
66204,9
66205,5
66206,1
66207,3
66208,0
66209,4
66210,8
66211,8
66212,7
66213,5
66214,3
66215,6
66216,4
66217,9
66218,4
66219,6
66220,9
66221,8
66222,0
66223,0
66224,3
66225,2
66226,9
66227,9
66228,6
66229,2
66230,6
66231,5
66232,0
66233,6
66234,5
66235,1
66236,3
66237,5
66238,5
66239,1
66240,4
66241,0
66242,1
66243,3
66244,2
66245,9
66246,6
66247,7
66248,2
66249,0
66250,9
66251,8
66252,5
66253,9
66254,0
66255,2
66256,9
66257,3
66258,3
66259,3
66260,2
66261,7
66262,9
66263,2
66264,7
66265,1
66266,7
66267,8
66268,0
66269,5
66270,4
66271,9
66272,5
66273,3
66274,6
66275,1
66276,1
66277,8
66278,1
66279,5
66280,8
66281,1
66282,0
66283,9
66284,8
66285,6
66286,3
66287,5
66288,5
66289,7
66290,7
66291,6
66292,0
66293,1
66294,8
66295,9
66296,7
66297,6
66298,4
66299,5
66300,3
66301,2
66302,1
66303,6
66304,3
66305,0
66306,1
66307,2
66308,7
66309,9
66310,3
66311,9
66312,6
66313,8
66314,5
66315,4
66316,4
66317,3
66318,8
66319,8
66320,6
66321,0
66322,4
66323,4
66324,3
66325,6
66326,2
66327,7
66328,8
66329,7
66330,2
66331,4
66332,6
66333,9
66334,3
66335,3
66336,1
66337,4
66338,2
66339,1
66340,3
66341,1
66342,9
66343,7
66344,5
66345,5
66346,1
66347,3
66348,1
66349,7
66350,0
66351,6
66352,7
66353,2
66354,6
66355,6
66356,6
66357,2
66358,0
66359,1
66360,6
66361,2
66362,0
66363,2
66364,7
66365,7
66366,3
66367,0
66368,2
66369,5
66370,0
66371,1
66372,3
66373,8
66374,3
66375,8
66376,7
66377,1
66378,0
66379,4
66380,4
66381,2
66382,6
66383,5
66384,7
66385,1
66386,0
66387,6
66388,0
66389,5
66390,5
66391,7
66392,3
66393,1
66394,7
66395,2
66396,4
66397,9
66398,0
66399,1
66400,0
66401,4
66402,6
66403,9
66404,2
66405,3
66406,5
66407,1
66408,7
66409,0
66410,9
66411,1
66412,2
66413,5
66414,5
66415,2
66416,8
66417,9
66418,3
66419,4
66420,3
66421,7
66422,5
66423,7
66424,9
66425,6
66426,5
66427,5
66428,9
66429,0
66430,0
66431,8
66432,0
66433,2
66434,8
66435,4
66436,9
66437,1
66438,0
66439,3
66440,6
66441,0
66442,3
66443,5
66444,6
66445,3
66446,7
66447,0
66448,5
66449,6
66450,1
66451,4
66452,0
66453,0
66454,3
66455,5
66456,6
66457,2
66458,2
66459,0
66460,0
66461,7
66462,4
66463,2
66464,3
66465,8
66466,5
66467,3
66468,3
66469,5
66470,9
66471,6
66472,9
66473,1
66474,8
66475,1
66476,5
66477,3
66478,8
66479,9
66480,4
66481,2
66482,7
66483,0
66484,6
66485,3
66486,8
66487,8
66488,8
66489,2
66490,2
66491,3
66492,0
66493,2
66494,8
66495,2
66496,3
66497,5
66498,2
66499,3
66500,4
66501,9
66502,8
66503,3
66504,9
66505,5
66506,5
66507,3
66508,1
66509,5
66510,0
66511,0
66512,2
66513,0
66514,8
66515,9
66516,3
66517,4
66518,8
66519,4
66520,4
66521,0
66522,7
66523,8
66524,4
66525,3
66526,6
66527,6
66528,3
66529,5
66530,1
66531,3
66532,2
66533,5
66534,5
66535,1
66536,7
66537,7
66538,0
66539,9
66540,7
66541,8
66542,8
66543,2
66544,1
66545,9
66546,2
66547,0
66548,3
66549,0
66550,0
66551,5
66552,8
66553,9
66554,6
66555,1
66556,5
66557,5
66558,8
66559,3
66560,9
66561,6
66562,4
66563,5
66564,1
66565,7
66566,4
66567,9
66568,8
66569,1
66570,9
66571,9
66572,2
66573,5
66574,8
66575,5
66576,1
66577,3
66578,2
66579,4
66580,3
66581,0
66582,1
66583,1
66584,4
66585,2
66586,1
66587,9
66588,3
66589,5
66590,9
66591,5
66592,8
66593,6
66594,9
66595,0
66596,5
66597,7
66598,5
66599,9
66600,4
66601,0
66602,6
66603,4
66604,6
66605,3
66606,8
66607,9
66608,5
66609,3
66610,4
66611,6
66612,7
66613,9
66614,3
66615,9
66616,0
66617,0
66618,3
66619,4
66620,5
66621,6
66622,7
66623,2
66624,8
66625,4
66626,0
66627,6
66628,1
66629,7
66630,2
66631,8
66632,8
66633,0
66634,2
66635,1
66636,7
66637,1
66638,0
66639,6
66640,4
66641,9
66642,5
66643,5
66644,9
66645,9
66646,6
66647,8
66648,4
66649,4
66650,7
66651,1
66652,5
66653,7
66654,1
66655,7
66656,7
66657,4
66658,5
66659,2
66660,6
66661,4
66662,7
66663,1
66664,8
66665,0
66666,8
66667,2
66668,4
66669,7
66670,6
66671,5
66672,6
66673,6
66674,4
66675,8
66676,1
66677,5
66678,5
66679,3
66680,6
66681,8
66682,9
66683,5
66684,5
66685,6
66686,8
66687,0
66688,5
66689,4
66690,5
66691,4
66692,3
66693,4
66694,1
66695,4
66696,0
66697,6
66698,2
66699,2
66700,5
66701,3
66702,8
66703,7
66704,3
66705,8
66706,9
66707,0
66708,2
66709,7
66710,7
66711,5
66712,2
66713,1
66714,9
66715,3
66716,6
66717,8
66718,4
66719,0
66720,8
66721,4
66722,7
66723,7
66724,3
66725,8
66726,7
66727,0
66728,2
66729,4
66730,5
66731,3
66732,0
66733,3
66734,4
66735,9
66736,9
66737,0
66738,1
66739,9
66740,8
66741,7
66742,0
66743,0
66744,3
66745,9
66746,7
66747,0
66748,4
66749,2
66750,7
66751,4
66752,4
66753,7
66754,7
66755,9
66756,4
66757,1
66758,1
66759,7
66760,5
66761,2
66762,0
66763,3
66764,2
66765,5
66766,8
66767,0
66768,6
66769,0
66770,8
66771,1
66772,9
66773,5
66774,4
66775,9
66776,4
66777,5
66778,9
66779,8
66780,3
66781,6
66782,3
66783,6
66784,5
66785,8
66786,5
66787,3
66788,4
66789,7
66790,0
66791,3
66792,4
66793,9
66794,2
66795,4
66796,4
66797,3
66798,2
66799,4
66800,8
66801,9
66802,9
66803,3
66804,5
66805,8
66806,9
66807,0
66808,7
66809,9
66810,0
66811,0
66812,0
66813,8
66814,4
66815,8
66816,8
66817,0
66818,7
66819,1
66820,1
66821,3
66822,4
66823,2
66824,9
66825,1
66826,1
66827,9
66828,3
66829,2
66830,7
66831,8
66832,2
66833,2
66834,2
66835,5
66836,1
66837,3
66838,9
66839,8
66840,8
66841,7
66842,4
66843,9
66844,0
66845,0
66846,0
66847,4
66848,6
66849,7
66850,4
66851,5
66852,4
66853,8
66854,8
66855,2
66856,0
66857,5
66858,1
66859,6
66860,1
66861,9
66862,7
66863,5
66864,0
66865,3
66866,2
66867,9
66868,5
66869,7
66870,3
66871,7
66872,3
66873,6
66874,2
66875,3
66876,2
66877,6
66878,0
66879,5
66880,8
66881,1
66882,3
66883,6
66884,2
66885,0
66886,4
66887,2
66888,3
66889,8
66890,9
66891,0
66892,2
66893,5
66894,3
66895,6
66896,9
66897,4
66898,9
66899,2
66900,1
66901,5
66902,7
66903,8
66904,4
66905,0
66906,8
66907,0
66908,5
66909,5
66910,0
66911,7
66912,2
66913,6
66914,3
66915,4
66916,1
66917,5
66918,1
66919,3
66920,0
66921,4
66922,0
66923,6
66924,2
66925,9
66926,5
66927,4
66928,8
66929,6
66930,2
66931,9
66932,4
66933,7
66934,0
66935,9
66936,6
66937,6
66938,3
66939,0
66940,6
66941,7
66942,6
66943,4
66944,8
66945,7
66946,8
66947,4
66948,7
66949,6
66950,9
66951,5
66952,1
66953,7
66954,1
66955,5
66956,1
66957,8
66958,7
66959,5
66960,2
66961,1
66962,7
66963,3
66964,7
66965,2
66966,7
66967,4
66968,5
66969,8
66970,0
66971,0
66972,1
66973,8
66974,5
66975,9
66976,4
66977,8
66978,2
66979,8
66980,5
66981,8
66982,2
66983,9
66984,6
66985,9
66986,0
66987,1
66988,8
66989,1
66990,5
66991,8
66992,9
66993,6
66994,1
66995,2
66996,3
66997,9
66998,9
66999,4
67000,6
67001,9
67002,4
67003,2
67004,6
67005,0
67006,3
67007,4
67008,2
67009,6
67010,0
67011,1
67012,2
67013,1
67014,1
67015,1
67016,0
67017,0
67018,4
67019,6
67020,8
67021,0
67022,7
67023,7
67024,2
67025,2
67026,4
67027,9
67028,3
67029,6
67030,5
67031,9
67032,5
67033,2
67034,1
67035,0
67036,0
67037,3
67038,8
67039,1
67040,0
67041,6
67042,3
67043,2
67044,4
67045,4
67046,0
67047,6
67048,6
67049,7
67050,6
67051,2
67052,3
67053,9
67054,1
67055,4
67056,3
67057,3
67058,9
67059,5
67060,9
67061,3
67062,0
67063,5
67064,5
67065,6
67066,5
67067,6
67068,1
67069,3
67070,6
67071,8
67072,5
67073,5
67074,0
67075,5
67076,3
67077,0
67078,7
67079,9
67080,9
67081,1
67082,0
67083,1
67084,9
67085,8
67086,2
67087,2
67088,1
67089,2
67090,3
67091,3
67092,4
67093,1
67094,8
67095,3
67096,2
67097,9
67098,6
67099,7
67100,7
67101,9
67102,7
67103,7
67104,4
67105,7
67106,6
67107,5
67108,5
67109,4
67110,4
67111,2
67112,6
67113,7
67114,9
67115,0
67116,3
67117,2
67118,4
67119,6
67120,2
67121,9
67122,9
67123,9
67124,6
67125,4
67126,2
67127,3
67128,7
67129,7
67130,0
67131,0
67132,5
67133,8
67134,3
67135,8
67136,9
67137,3
67138,6
67139,8
67140,7
67141,2
67142,4
67143,4
67144,8
67145,9
67146,6
67147,6
67148,8
67149,4
67150,5
67151,7
67152,1
67153,9
67154,3
67155,5
67156,0
67157,6
67158,4
67159,7
67160,3
67161,1
67162,8
67163,1
67164,0
67165,1
67166,8
67167,3
67168,1
67169,9
67170,7
67171,6
67172,0
67173,1
67174,5
67175,6
67176,0
67177,0
67178,8
67179,3
67180,0
67181,2
67182,8
67183,1
67184,3
67185,8
67186,7
67187,9
67188,3
67189,2
67190,1
67191,7
67192,6
67193,2
67194,9
67195,5
67196,6
67197,1
67198,1
67199,3
67200,6
67201,5
67202,4
67203,9
67204,6
67205,7
67206,4
67207,6
67208,0
67209,1
67210,3
67211,3
67212,8
67213,6
67214,0
67215,6
67216,0
67217,1
67218,8
67219,6
67220,5
67221,1
67222,8
67223,8
67224,2
67225,9
67226,2
67227,7
67228,4
67229,7
67230,3
67231,4
67232,3
67233,6
67234,6
67235,2
67236,9
67237,8
67238,0
67239,4
67240,9
67241,6
67242,4
67243,2
67244,2
67245,1
67246,2
67247,0
67248,4
67249,8
67250,5
67251,5
67252,0
67253,7
67254,3
67255,2
67256,0
67257,0
67258,4
67259,7
67260,9
67261,8
67262,0
67263,4
67264,5
67265,8
67266,9
67267,6
67268,4
67269,8
67270,2
67271,0
67272,8
67273,4
67274,2
67275,0
67276,9
67277,6
67278,5
67279,6
67280,3
67281,0
67282,8
67283,6
67284,6
67285,7
67286,5
67287,6
67288,1
67289,1
67290,8
67291,7
67292,6
67293,4
67294,2
67295,1
67296,8
67297,5
67298,5
67299,0
67300,7
67301,2
67302,1
67303,6
67304,4
67305,2
67306,7
67307,9
67308,7
67309,6
67310,0
67311,1
67312,9
67313,8
67314,1
67315,5
67316,9
67317,5
67318,3
67319,5
67320,6
67321,8
67322,3
67323,1
67324,2
67325,7
67326,7
67327,3
67328,3
67329,4
67330,4
67331,8
67332,3
67333,6
67334,7
67335,7
67336,9
67337,2
67338,6
67339,5
67340,0
67341,9
67342,3
67343,9
67344,7
67345,2
67346,5
67347,0
67348,5
67349,3
67350,2
67351,8
67352,8
67353,0
67354,5
67355,4
67356,7
67357,6
67358,4
67359,9
67360,9
67361,2
67362,7
67363,9
67364,7
67365,6
67366,8
67367,2
67368,2
67369,0
67370,3
67371,5
67372,2
67373,7
67374,9
67375,1
67376,6
67377,5
67378,5
67379,3
67380,3
67381,4
67382,3
67383,1
67384,4
67385,6
67386,8
67387,0
67388,9
67389,8
67390,7
67391,1
67392,4
67393,3
67394,6
67395,8
67396,2
67397,0
67398,6
67399,3
67400,2
67401,9
67402,3
67403,1
67404,0
67405,3
67406,6
67407,6
67408,5
67409,8
67410,7
67411,8
67412,3
67413,2
67414,2
67415,7
67416,4
67417,5
67418,3
67419,4
67420,7
67421,4
67422,9
67423,8
67424,1
67425,1
67426,6
67427,4
67428,6
67429,8
67430,5
67431,8
67432,4
67433,2
67434,7
67435,1
67436,4
67437,0
67438,5
67439,3
67440,2
67441,3
67442,3
67443,2
67444,9
67445,3
67446,6
67447,7
67448,7
67449,5
67450,7
67451,6
67452,6
67453,6
67454,4
67455,9
67456,7
67457,7
67458,2
67459,9
67460,4
67461,7
67462,5
67463,1
67464,9
67465,8
67466,3
67467,2
67468,1
67469,8
67470,6
67471,9
67472,9
67473,4
67474,6
67475,1
67476,6
67477,9
67478,0
67479,4
67480,8
67481,3
67482,9
67483,7
67484,9
67485,8
67486,4
67487,6
67488,1
67489,6
67490,4
67491,3
67492,0
67493,2
67494,7
67495,1
67496,1
67497,0
67498,7
67499,5
67500,9
67501,9
67502,8
67503,4
67504,4
67505,9
67506,5
67507,3
67508,6
67509,7
67510,7
67511,3
67512,4
67513,1
67514,3
67515,0
67516,1
67517,6
67518,4
67519,1
67520,8
67521,1
67522,7
67523,7
67524,8
67525,8
67526,2
67527,4
67528,8
67529,2
67530,4
67531,0
67532,6
67533,5
67534,7
67535,3
67536,7
67537,8
67538,6
67539,9
67540,6
67541,8
67542,8
67543,9
67544,3
67545,0
67546,2
67547,1
67548,0
67549,0
67550,1
67551,4
67552,3
67553,8
67554,3
67555,1
67556,4
67557,1
67558,8
67559,7
67560,5
67561,1
67562,8
67563,7
67564,2
67565,7
67566,1
67567,0
67568,8
67569,3
67570,0
67571,2
67572,7
67573,0
67574,6
67575,2
67576,2
67577,7
67578,7
67579,2
67580,5
67581,1
67582,2
67583,7
67584,0
67585,1
67586,0
67587,0
67588,6
67589,2
67590,4
67591,0
67592,3
67593,7
67594,1
67595,5
67596,9
67597,6
67598,5
67599,0
67600,5
67601,1
67602,2
67603,6
67604,2
67605,5
67606,1
67607,6
67608,1
67609,2
67610,2
67611,1
67612,4
67613,3
67614,1
67615,2
67616,1
67617,8
67618,1
67619,5
67620,6
67621,5
67622,1
67623,1
67624,0
67625,3
67626,2
67627,6
67628,5
67629,2
67630,7
67631,4
67632,0
67633,8
67634,5
67635,2
67636,1
67637,5
67638,4
67639,4
67640,6
67641,1
67642,7
67643,2
67644,5
67645,2
67646,4
67647,2
67648,2
67649,1
67650,2
67651,3
67652,0
67653,4
67654,2
67655,8
67656,8
67657,8
67658,3
67659,5
67660,7
67661,4
67662,7
67663,2
67664,5
67665,7
67666,5
67667,2
67668,5
67669,7
67670,3
67671,6
67672,2
67673,3
67674,0
67675,8
67676,0
67677,9
67678,9
67679,3
67680,8
67681,8
67682,0
67683,6
67684,4
67685,0
67686,6
67687,7
67688,3
67689,7
67690,2
67691,0
67692,2
67693,8
67694,7
67695,8
67696,0
67697,1
67698,9
67699,2
67700,7
67701,3
67702,5
67703,3
67704,9
67705,9
67706,3
67707,6
67708,7
67709,3
67710,6
67711,0
67712,0
67713,7
67714,4
67715,1
67716,9
67717,4
67718,8
67719,9
67720,7
67721,7
67722,6
67723,0
67724,6
67725,1
67726,0
67727,1
67728,4
67729,2
67730,4
67731,2
67732,8
67733,3
67734,8
67735,1
67736,2
67737,6
67738,8
67739,0
67740,8
67741,4
67742,2
67743,8
67744,7
67745,3
67746,5
67747,4
67748,3
67749,0
67750,9
67751,8
67752,3
67753,6
67754,2
67755,9
67756,2
67757,4
67758,8
67759,7
67760,9
67761,0
67762,6
67763,8
67764,1
67765,3
67766,5
67767,1
67768,9
67769,7
67770,5
67771,1
67772,0
67773,8
67774,7
67775,5
67776,5
67777,3
67778,2
67779,3
67780,8
67781,2
67782,7
67783,3
67784,0
67785,8
67786,2
67787,9
67788,7
67789,1
67790,3
67791,9
67792,5
67793,9
67794,0
67795,5
67796,0
67797,3
67798,4
67799,7
67800,7
67801,9
67802,7
67803,4
67804,7
67805,1
67806,0
67807,4
67808,6
67809,3
67810,9
67811,7
67812,2
67813,5
67814,1
67815,7
67816,2
67817,7
67818,9
67819,8
67820,9
67821,6
67822,5
67823,3
67824,5
67825,4
67826,7
67827,0
67828,7
67829,7
67830,3
67831,8
67832,0
67833,1
67834,8
67835,0
67836,6
67837,7
67838,8
67839,1
67840,7
67841,8
67842,0
67843,3
67844,3
67845,2
67846,0
67847,6
67848,6
67849,6
67850,4
67851,8
67852,5
67853,5
67854,2
67855,2
67856,5
67857,3
67858,8
67859,7
67860,9
67861,7
67862,3
67863,9
67864,0
67865,5
67866,1
67867,9
67868,4
67869,9
67870,5
67871,9
67872,3
67873,4
67874,2
67875,4
67876,1
67877,8
67878,4
67879,2
67880,3
67881,5
67882,5
67883,0
67884,6
67885,6
67886,2
67887,5
67888,7
67889,7
67890,4
67891,1
67892,1
67893,5
67894,6
67895,3
67896,8
67897,4
67898,7
67899,2
67900,3
67901,2
67902,1
67903,1
67904,3
67905,0
67906,3
67907,5
67908,3
67909,0
67910,2
67911,2
67912,5
67913,3
67914,3
67915,5
67916,8
67917,5
67918,3
67919,8
67920,8
67921,9
67922,1
67923,9
67924,2
67925,0
67926,8
67927,5
67928,6
67929,1
67930,3
67931,2
67932,1
67933,9
67934,5
67935,8
67936,2
67937,9
67938,2
67939,0
67940,1
67941,8
67942,0
67943,1
67944,6
67945,1
67946,1
67947,0
67948,6
67949,8
67950,7
67951,5
67952,0
67953,5
67954,7
67955,5
67956,3
67957,5
67958,9
67959,5
67960,3
67961,3
67962,1
67963,9
67964,2
67965,1
67966,8
67967,2
67968,1
67969,1
67970,7
67971,6
67972,9
67973,2
67974,0
67975,7
67976,9
67977,9
67978,0
67979,3
67980,6
67981,7
67982,8
67983,1
67984,5
67985,3
67986,6
67987,6
67988,2
67989,3
67990,0
67991,0
67992,8
67993,1
67994,9
67995,5
67996,1
67997,9
67998,8
67999,2
68000,6
68001,6
68002,3
68003,6
68004,5
68005,0
68006,9
68007,4
68008,2
68009,7
68010,1
68011,8
68012,1
68013,4
68014,7
68015,8
68016,2
68017,0
68018,1
68019,9
68020,5
68021,7
68022,6
68023,8
68024,4
68025,0
68026,9
68027,6
68028,3
68029,2
68030,1
68031,3
68032,7
68033,0
68034,8
68035,7
68036,6
68037,0
68038,6
68039,1
68040,0
68041,0
68042,8
68043,9
68044,7
68045,1
68046,1
68047,9
68048,5
68049,0
68050,9
68051,9
68052,1
68053,3
68054,9
68055,0
68056,7
68057,2
68058,5
68059,5
68060,5
68061,8
68062,0
68063,1
68064,2
68065,6
68066,0
68067,1
68068,3
68069,3
68070,6
68071,4
68072,6
68073,0
68074,0
68075,0
68076,1
68077,8
68078,1
68079,9
68080,1
68081,7
68082,6
68083,5
68084,2
68085,0
68086,7
68087,8
68088,2
68089,4
68090,5
68091,4
68092,1
68093,4
68094,2
68095,6
68096,2
68097,4
68098,7
68099,7
68100,4
68101,1
68102,3
68103,9
68104,1
68105,8
68106,7
68107,7
68108,6
68109,1
68110,4
68111,7
68112,6
68113,1
68114,3
68115,8
68116,5
68117,5
68118,6
68119,0
68120,8
68121,4
68122,0
68123,3
68124,4
68125,5
68126,0
68127,4
68128,4
68129,6
68130,9
68131,3
68132,3
68133,8
68134,1
68135,1
68136,6
68137,0
68138,7
68139,8
68140,0
68141,9
68142,8
68143,7
68144,7
68145,7
68146,4
68147,5
68148,1
68149,9
68150,9
68151,7
68152,4
68153,4
68154,3
68155,8
68156,3
68157,6
68158,7
68159,7
68160,0
68161,6
68162,9
68163,9
68164,5
68165,3
68166,2
68167,2
68168,9
68169,4
68170,1
68171,5
68172,3
68173,3
68174,2
68175,8
68176,8
68177,6
68178,7
68179,6
68180,2
68181,9
68182,9
68183,2
68184,2
68185,7
68186,1
68187,2
68188,9
68189,6
68190,5
68191,5
68192,9
68193,6
68194,9
68195,2
68196,6
68197,3
68198,1
68199,8
68200,8
68201,0
68202,3
68203,1
68204,0
68205,6
68206,5
68207,1
68208,5
68209,2
68210,8
68211,5
68212,0
68213,3
68214,9
68215,3
68216,8
68217,3
68218,7
68219,1
68220,3
68221,1
68222,6
68223,3
68224,0
68225,7
68226,3
68227,4
68228,9
68229,0
68230,5
68231,2
68232,3
68233,2
68234,6
68235,6
68236,9
68237,0
68238,7
68239,4
68240,3
68241,3
68242,5
68243,1
68244,5
68245,5
68246,9
68247,9
68248,8
68249,1
68250,2
68251,2
68252,2
68253,5
68254,0
68255,3
68256,7
68257,8
68258,6
68259,8
68260,6
68261,3
68262,2
68263,6
68264,7
68265,6
68266,4
68267,6
68268,6
68269,2
68270,9
68271,4
68272,7
68273,3
68274,1
68275,8
68276,7
68277,1
68278,3
68279,7
68280,9
68281,4
68282,9
68283,5
68284,5
68285,3
68286,5
68287,9
68288,9
68289,3
68290,3
68291,2
68292,1
68293,1
68294,9
68295,6
68296,3
68297,9
68298,9
68299,7
68300,3
68301,1
68302,3
68303,6
68304,0
68305,5
68306,6
68307,6
68308,5
68309,9
68310,3
68311,7
68312,4
68313,6
68314,1
68315,6
68316,1
68317,9
68318,3
68319,7
68320,5
68321,9
68322,6
68323,8
68324,4
68325,3
68326,5
68327,1
68328,0
68329,7
68330,2
68331,5
68332,6
68333,7
68334,6
68335,1
68336,2
68337,8
68338,4
68339,8
68340,3
68341,4
68342,1
68343,6
68344,4
68345,2
68346,7
68347,3
68348,7
68349,7
68350,1
68351,2
68352,2
68353,7
68354,1
68355,5
68356,6
68357,9
68358,9
68359,7
68360,9
68361,9
68362,6
68363,1
68364,6
68365,4
68366,0
68367,8
68368,0
68369,2
68370,2
68371,3
68372,2
68373,3
68374,9
68375,4
68376,6
68377,3
68378,8
68379,3
68380,6
68381,6
68382,7
68383,3
68384,7
68385,0
68386,7
68387,5
68388,2
68389,9
68390,7
68391,7
68392,8
68393,4
68394,5
